quarter_start,year,quarter,year_quarter,topic,metric_family,metric,submetric,value,display,source_file,source_url,provisional_note
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,borough,Births by borough,Bronx,4069,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,borough,Births by borough,Brooklyn,8660,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,borough,Births by borough,Manhattan,3288,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,borough,Births by borough,Non-NYC Residents,3372,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,borough,Births by borough,Queens,5245,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,borough,Births by borough,Staten Island,1260,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,coverage,Births by coverage,Medicaid,58.58,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,coverage,Births by coverage,Non-Medicaid,41.42,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,maternal age,Births by maternal age,20 to 29,9133,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,maternal age,Births by maternal age,30 to 39,14236,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,maternal age,Births by maternal age,40+,2008,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,maternal age,Births by maternal age,Under 20,518,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,Asian/PI,3888,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,Black,4509,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,Hispanic,7623,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,Other/Unknown,627,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,maternal race/ethnicity,Births by maternal race/ethnicity,White,9248,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,method,Births by method,Cesarean,32.52,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,method,Births by method,VBAC,3,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,method,Births by method,Vaginal,64.48,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,term,Births by term,Pre-term,9.67,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,term,Births by term,Term,90.33,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,term,Births by term,Very Pre-term,1.43,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Births & maternal/infant health,Breastfed infants,Breastfed infants,Breastfed infants,89.76,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Deaths & mortality,age,Deaths by age,1 to 24,166,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Deaths & mortality,age,Deaths by age,25 to 44,1004,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Deaths & mortality,age,Deaths by age,45 to 64,3065,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Deaths & mortality,age,Deaths by age,65 to 84,6627,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Deaths & mortality,age,Deaths by age,85+,4717,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Deaths & mortality,age,Deaths by age,Under 1,111,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Deaths & mortality,cause,Deaths by cause,Accidents,416,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Deaths & mortality,cause,Deaths by cause,Alzheimer's,239,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2022-10-01,2022,Q4,2022 Q4,Deaths & mortality,cause,Deaths by cause,CLRD,401,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
